id,name,duration,artist_name,is_explicit,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,Pop,Rock,Hip Hop,Folk,Metal,Blues,Jazz
4juNfpAxJSjVNVYS6z5afp,Army of Me,235533,Bj�rk,False,3,0.541,0.748,10,-7.463,0,0.0288,0.0117,9.62e-05,0.0993,0.473,86.027,24,1,1,0,0,0,0,1
2QLjqCwbufKoZE2S6yJ03F,Around My Head,191600,Cage The Elephant,False,4,0.516,0.959,2,-2.484,1,0.0597,0.000659,4.44e-06,0.046,0.474,109.91,0,0,1,0,0,0,1,0
06ClI3XK2FPR5uP8tPcFS1,Around The World,214040,Kings of Leon,False,4,0.575,0.854,1,-5.847,0,0.0362,0.000252,0.676,0.351,0.587,113.075,57,0,1,0,0,1,0,0
1pKYYY0dkg23sQQXi0Q5zN,Around the World,429533,Daft Punk,False,4,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,76,0,0,1,0,0,0,0
0TxMRiAvI1s0L821BJJWzx,Around the World - Radio Edit [Radio Edit],241466,Daft Punk,False,4,0.934,0.76,7,-5.549,1,0.148,0.00417,0.906,0.0656,0.864,121.302,54,0,0,1,0,0,0,0
4BVm9zEoX4Z73LeFAab0PC,Arrival In Nara,253417,alt-J,False,4,0.484,0.0823,9,-20.53,0,0.0533,0.963,0.114,0.111,0.175,119.523,40,0,1,0,0,0,0,0
1UWhx0pFZccP4jdCIZsj7U,Arsonist's Lullabye,266546,Hozier,False,4,0.463,0.373,6,-10.666,0,0.0362,0.673,0.0745,0.118,0.184,64.831,62,1,1,0,1,0,0,0
4qFs7hvgJ6VRgh1GF8Ynjb,The Art School Kids,146365,Slow Hollows,False,4,0.497,0.39,11,-18.198,0,0.029,0.301,0.0211,0.386,0.547,111.674,0,0,1,0,0,0,0,0
3VHVrLisG9hIsQERpIwGqY,Artifacts,222293,Ariane Moffatt,False,4,0.51,0.477,4,-13.192,1,0.0437,0.791,0.342,0.111,0.464,88.093,3,0,0,0,1,0,1,0
6MQ4WcZ4dFoSEQryeXi8Ss,Artificial Nocturne,342386,Metric,True,4,0.228,0.825,7,-6.344,1,0.062,0.00397,0.54,0.217,0.0375,145.003,20,1,1,0,0,0,0,0
29sY1Zgd4BXoVcoiVbiUXi,As I Was Saying,225546,Jack Johnson,False,4,0.631,0.526,0,-8.453,0,0.0276,0.181,0.000511,0.11,0.428,90.111,49,0,0,0,1,0,0,0
7sTc4kvzwUEcAHbCdQTRrW,Ascension,90201,Beach Fossils,False,1,0.438,0.631,3,-10.329,1,0.0356,0.00147,0.94,0.0902,0.314,132.605,0,0,1,0,1,0,0,0
5YTHz4OkjJbjov8O0RM9Mj,Ask Me Anything,189973,The Strokes,False,4,0.344,0.31,8,-9.79,1,0.0334,0.55,0.841,0.147,0.46,131.547,0,0,1,0,0,0,1,0
7529Z6b1rlGZFFPWjHPeV5,Ask Me Why - Remastered 2009,146533,The Beatles,False,4,0.605,0.394,4,-11.33,1,0.0378,0.767,0.0,0.0967,0.597,133.942,49,0,1,0,1,0,0,0
2jr53CvuJr1nbW8MbA0e3Y,Au-Dessus De La T�te De Lilijune,93906,Karkwa,False,4,0.294,0.344,6,-18.827,0,0.0481,0.0742,0.707,0.114,0.545,119.792,12,0,1,0,0,0,1,0
6Q90kBnnL27pCMjIhP4k2Y,Auld Lang Syne,94720,Sufjan Stevens,False,4,0.758,0.243,7,-10.055,1,0.0372,0.789,3.57e-06,0.126,0.655,111.54,20,0,1,0,1,0,0,0
4spZbGNty5ov8s2smDzNPT,Automatic Stop,207133,The Strokes,False,4,0.676,0.535,1,-6.109,1,0.0376,0.00329,0.719,0.104,0.914,105.92,0,0,1,0,0,0,1,0
1G4A6J2eXmzve4ripibqN8,Avant l'aube,307613,Dumas,False,4,0.537,0.533,9,-9.052,1,0.0304,0.461,0.183,0.179,0.423,100.987,10,0,0,0,0,0,1,0
63RfInh5K86gAXzuZb0WUN,Avant Que Vienne L'avalanche,183546,Damien Robitaille,False,4,0.735,0.597,3,-7.901,0,0.032,0.352,0.00845,0.0823,0.855,134.995,14,0,0,0,0,0,1,0
66u6ycRUqlrW9C05QJUmSo,ave cesaria,249520,Stromae,False,4,0.724,0.659,11,-8.254,0,0.202,0.117,2.89e-06,0.208,0.377,113.009,57,1,0,0,0,0,0,0
24wNXaxm9GOP5EHOvlJrrq,Ave Maria (feat. Cat Martino),128520,Sufjan Stevens,False,3,0.17,0.131,3,-17.882,1,0.033,0.881,1.45e-05,0.121,0.137,176.937,9,0,1,0,1,0,0,0
5a9vdoeBuXGewh9Oe0CfKA,avf,225053,Stromae,False,4,0.848,0.686,10,-8.042,0,0.153,0.00363,1.13e-05,0.0597,0.846,137.009,50,1,0,0,0,0,0,0
6bOdnGr6DSO4vmkXS3y4UM,Awake,300866,Electric Guest,False,4,0.566,0.593,11,-7.348,1,0.0349,0.0206,0.0654,0.121,0.806,111.001,0,1,0,0,0,0,0,0
53849j8C8EO07O1gCdzgTr,Awful Sound (Oh Eurydice),373881,Arcade Fire,False,4,0.231,0.708,9,-7.845,1,0.0471,0.256,0.0741,0.0394,0.55,70.969,0,0,1,0,0,0,0,0
3qjF2EzZ7Kx0VD1AooRFjy,Awkward - EP Version,153933,San Cisco,False,4,0.6,0.877,9,-5.768,1,0.11,0.076,9.75e-05,0.107,0.921,161.885,36,1,1,0,0,0,0,0
79OuRKU1m6uXeZ7dYfoTXf,AWOL Marine,167840,Perfume Genius,False,4,0.205,0.11,10,-14.27,1,0.0294,0.982,0.766,0.263,0.0391,92.877,0,1,1,0,1,0,0,0
3bMveJpCPytU79V5A61Bb7,Baby Be Mine,260186,Michael Jackson,False,4,0.829,0.663,11,-4.61,0,0.0794,0.167,1.68e-05,0.109,0.668,109.652,50,1,0,0,0,0,0,0
2VmB1rF9FtfKUmFHDVnq8Q,Baby It's You - Remastered 2009,160520,The Beatles,False,4,0.608,0.494,4,-12.211,0,0.0345,0.778,0.0,0.0926,0.879,112.421,58,0,1,0,1,0,0,0
5tc3aFZhTcW46vRIk23T6e,Baby's In Black - Live / Bonus Track,164653,The Beatles,False,3,0.202,0.756,9,-7.895,1,0.0528,0.0183,1.05e-06,0.918,0.669,185.584,29,0,1,0,1,0,0,0
7cb2SdLm1UMLwdUoWwrZN1,Baby's In Black - Remastered 2009,124520,The Beatles,False,3,0.374,0.596,9,-7.666,1,0.0416,0.434,0.0,0.098,0.876,202.97,46,0,1,0,1,0,0,0
5CnPPESrUPsVTsb99s42Ej,Baby's Wearing Blue Jeans,213469,Mac DeMarco,False,4,0.469,0.894,9,-4.785,1,0.0734,0.00214,0.00068,0.0815,0.79,128.569,48,0,1,0,1,0,0,0
0JBvtprXP2Z0LP3jmzA7Xp,"Baby, You're A Rich Man - Remastered 2009",181306,The Beatles,False,4,0.619,0.625,7,-9.635,1,0.036,0.0119,1.05e-06,0.152,0.467,96.751,57,0,1,0,1,0,0,0
1T5jWMtLkha9dRA2H7ewdq,Bac � fleurs,193346,Les Trois Accords,False,4,0.649,0.719,9,-5.106,1,0.0277,0.000962,0.0,0.423,0.639,105.222,18,0,1,0,0,0,1,0
5Dh6bFuBU3PjYfum96irMX,Bachelor Party,182576,Radio Radio,False,4,0.662,0.812,9,-6.35,0,0.217,0.072,0.0,0.336,0.599,134.08,0,0,0,0,0,0,1,0
2wtFzaJcboau7on1LOkQ5a,Bachelorette,315000,Bj�rk,False,4,0.455,0.871,0,-7.232,0,0.063,0.0409,3.87e-06,0.0755,0.346,96.933,23,1,1,0,0,0,0,1
7DMlFDUfHPwU5rNplQDc9o,(Back Home Again In) Indiana,424400,Lester Young,False,4,0.642,0.235,9,-14.752,0,0.116,0.951,0.457,0.251,0.625,93.942,0,0,0,0,0,0,0,1
5rJjib4hv7JD1fpf5TzRcr,Back In The U.S.S.R,154392,The Beatles,False,4,0.533,0.937,2,-7.51,1,0.0397,0.00173,0.000103,0.185,0.862,142.399,39,0,1,0,1,0,0,0
3Pm4mp3Fz6nZAD7L498kGd,Back In The U.S.S.R. - Remastered 2009,166760,The Beatles,False,4,0.486,0.952,9,-7.922,1,0.0489,0.0633,0.000291,0.06,0.854,142.47,38,0,1,0,1,0,0,0
5FtRzorV99FgGUaL0chdxp,Back of the Car,216226,Miike Snow,False,4,0.806,0.681,4,-4.436,0,0.0287,0.7,0.00851,0.0762,0.953,93.956,38,1,1,0,0,0,0,0
5LJgwTRqNKBscP2bJ7nhAr,Back Together,220180,Metronomy,False,3,0.712,0.677,4,-9.269,0,0.0809,0.0146,0.000112,0.116,0.708,127.032,0,1,1,0,0,0,0,0
7iTjGs5z7opNGCXyurs0Q7,Bad Boy - Remastered 2009,140600,The Beatles,False,4,0.549,0.725,0,-8.512,1,0.0431,0.199,0.0,0.178,0.878,134.64,37,0,1,0,1,0,0,0
6OAdXCQJKkUqoYSQS0A4rU,Bad Ritual,187226,Timber Timbre,False,4,0.65,0.261,9,-10.247,0,0.0298,0.494,0.0573,0.149,0.386,75.679,0,0,1,0,1,0,0,0
0Sgt5x91TYfXPgiSm4uPud,The Bait,186013,Electric Guest,False,4,0.777,0.628,11,-6.019,0,0.0298,0.00124,0.0211,0.101,0.712,138.025,0,1,1,0,0,0,0,0
2KhXeerI07Z7MKNEn9rLqv,Balade � Toronto,182933,Jean Leloup,False,4,0.544,0.678,9,-9.683,0,0.0407,0.249,0.000787,0.473,0.74,101.315,31,0,1,0,1,0,1,0
6r7JAngkBzKGDKRUzLgY2U,The Ballad Of John And Yoko - Remastered 2009,179853,The Beatles,False,4,0.656,0.865,4,-8.241,1,0.0311,0.00561,0.000104,0.0853,0.938,135.183,37,0,1,0,1,0,0,0
1F7s27lLKshLPt9TPCgMDL,The Ballad Of John And Yoko - Remastered 2015,179480,The Beatles,False,4,0.651,0.892,4,-6.551,1,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,56,0,1,0,1,0,0,0
451GvHwY99NKV4zdKPRWmv,Banana Pancakes,191906,Jack Johnson,False,4,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,69,0,0,0,1,0,0,0
2mAWzzAi9pdKwteyg0lNqj,Bangers + Mash,199502,Radiohead,False,4,0.637,0.98,9,-4.981,0,0.115,0.0307,0.000657,0.601,0.65,135.991,0,0,1,0,1,0,0,0
2YxXuCdbUpil3P7tRjhW1t,Banquet,196613,Bloc Party,False,4,0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,62,0,1,0,0,0,0,0
01HraRiyqu51c9bafDTg5W,Bar Italia,223266,Pulp,False,1,0.438,0.597,5,-6.255,1,0.0406,0.395,5.17e-05,0.158,0.109,124.58,22,1,1,0,0,0,0,0
3Owm4uCMV4c56XoyERMMBD,Barcarola (You Must Be A Christmas Tree),422826,Sufjan Stevens,False,4,0.245,0.267,0,-12.571,1,0.0465,0.921,0.000387,0.0944,0.0692,72.139,17,0,1,0,1,0,0,0
4KC2Z9dL4jL61Ys35N6srg,Barely Legal,234733,The Strokes,True,4,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,54,0,1,0,0,0,1,0
0esd0AL4TygoM6UuUIxmd8,Bashful Creatures,224933,Hippo Campus,False,4,0.454,0.814,7,-3.539,1,0.0393,0.184,0.0,0.183,0.162,123.885,38,1,1,0,0,0,0,0
16NE62lzGmi6ehGTNVI659,Basic Space,188120,The xx,False,4,0.94,0.208,9,-15.235,0,0.0853,0.21,0.085,0.105,0.148,115.872,2,1,1,0,0,0,0,0
4APjoR6Fmrrl707Z1cShHS,b�tard,208826,Stromae,False,4,0.743,0.749,7,-9.652,1,0.248,0.0478,0.0,0.746,0.78,126.012,56,1,0,0,0,0,0,0
3ySxo6vRP0t9WCqhYXXMWN,The Bay,290173,Metronomy,False,4,0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.887,121.226,0,1,1,0,0,0,0,0
2Gl1Qdx5Px5kVYe0PQoGI0,Be Above It,201960,Tame Impala,False,4,0.746,0.976,4,-6.073,0,0.0682,0.367,0.274,0.111,0.384,118.965,53,0,0,0,1,1,0,0
6ThrnYkLPlKar6dUIggR6Q,Be Like You,218373,Ed Sheeran,False,4,0.671,0.388,11,-6.516,1,0.0762,0.715,0.0,0.192,0.59,105.869,43,1,0,0,1,0,0,0
3dFMISiq7Ia0R9BQYkVN6i,Be Mine,254760,Alabama Shakes,False,4,0.459,0.807,4,-5.101,1,0.0642,0.16,8.87e-05,0.116,0.454,72.744,26,0,1,0,1,0,1,0
3vvgWkF6GaM0r1JORGF9ju,Be My Witness,226853,Bahamas,False,4,0.789,0.386,7,-9.006,1,0.033,0.529,0.00222,0.104,0.374,114.668,26,0,1,0,1,0,0,0
77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,265173,The Rolling Stones,False,4,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,74,0,1,0,0,0,0,0
1OOtq8tRnDM8kG2gqUPjAj,Beat It,258040,Michael Jackson,False,4,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,79,1,0,0,0,0,0,0
1yQpbs22l21kaav58SAJuI,Beat It - Single Version,257733,Michael Jackson,False,4,0.777,0.81,3,-5.728,0,0.0441,0.0301,2.07e-05,0.237,0.907,139.004,0,1,0,0,0,0,0,0
6Vde8wapanZQLb5Gf4JsrN,Beat The Drum Slowly,329386,Timber Timbre,False,4,0.396,0.424,2,-9.766,1,0.0291,0.334,0.472,0.0829,0.0398,83.787,27,0,1,0,1,0,0,0
3JXSeU9gmp9m5nLroykrfs,Beau temps mauvais temps,170800,TRICOT MACHINE,False,4,0.524,0.51,7,-6.287,1,0.0347,0.603,0.17,0.184,0.415,142.204,8,0,0,0,0,0,1,0
5tITpbSrH6BVfLRTJg6Sga,Beautiful Boy,238400,Freshly Ground,False,4,0.534,0.597,0,-11.126,0,0.0429,0.752,0.00131,0.0924,0.414,121.051,5,0,0,0,1,0,0,0
5cUbs8a3T4f9xdTeBqrQCy,Beautiful Boy,228000,Ben Harper,False,4,0.583,0.471,2,-9.386,1,0.0299,0.577,0.0,0.0778,0.484,111.687,46,0,0,0,1,0,0,0
2VRNkdYbYUAOAcw71IqPBx,Because,164631,The Beatles,False,4,0.246,0.166,6,-20.719,0,0.0536,0.933,5.56e-05,0.358,0.0625,110.07,40,0,1,0,1,0,0,0
5joRE018kvW87xEknBp8cS,Because - Anthology 3 Version,143720,The Beatles,False,4,0.285,0.119,2,-13.644,1,0.0407,0.944,0.0,0.0842,0.0901,130.65,30,0,1,0,1,0,0,0
1rxoyGj1QuPoVi8fOft1Kt,Because - Remastered 2009,165666,The Beatles,False,4,0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,58,0,1,0,1,0,0,0
4njjwHVxMxrNotH1dkGBrZ,Before Destruction,197080,Spoon,False,4,0.746,0.434,2,-9.391,1,0.0349,0.299,0.00254,0.171,0.713,113.514,0,0,1,0,1,0,0,0
4cAlWy0jWMtn5AdtZy4dHi,Before They Make Me Run - Remastered,204960,The Rolling Stones,False,4,0.595,0.955,0,-2.304,1,0.117,0.384,0.0175,0.05,0.714,132.653,41,0,1,0,0,0,0,0
4B3RbRUP0fl2KxaBWVUfo9,Beginning,102100,C418,False,4,0.118,0.0224,1,-30.543,1,0.0369,0.988,0.927,0.091,0.0378,78.558,55,1,0,0,0,0,0,0
34dsKRJHIadrrNdCDtMwGn,A Beginning - Anthology 3 Version,49960,The Beatles,False,3,0.264,0.293,0,-16.498,1,0.0377,0.958,0.942,0.338,0.033,90.588,27,0,1,0,1,0,0,0
0PkiYUFuSKgihrkNyi9VuC,"Behold the Birth of Man, the Face of Glory",68786,Sufjan Stevens,False,3,0.277,0.135,7,-22.565,0,0.0411,0.929,0.827,0.101,0.03,66.356,11,0,1,0,1,0,0,0
09pDDl5WR4VAX7QKvJZkG8,Being For The Benefit Of Mr Kite! - Take 7 / Anthology 2 Version,153533,The Beatles,False,3,0.394,0.324,0,-12.884,1,0.0648,0.489,0.0,0.453,0.665,168.591,26,0,1,0,1,0,0,0
6a4VLKj9smz1GPTYdV3StU,Being For The Benefit Of Mr Kite! - Takes 1 & 2 / Anthology 2 Version,65666,The Beatles,False,4,0.631,0.046,0,-20.754,1,0.15,0.584,0.0,0.134,0.319,109.365,25,0,1,0,1,0,0,0
2MAU8kcMbo0lHXWzZ19SNo,Being For The Benefit Of Mr Kite! / I Want You (She's So Heavy) / Helter Skelter,202208,The Beatles,False,3,0.291,0.69,2,-8.761,0,0.0671,0.0195,2.25e-06,0.378,0.544,144.054,38,0,1,0,1,0,0,0
6W35n1UlkvqhfMZstB4BXs,Being For The Benefit Of Mr. Kite! - Remastered 2009,157533,The Beatles,False,4,0.526,0.413,0,-9.865,1,0.0446,0.338,0.0,0.0992,0.71,111.874,51,0,1,0,1,0,0,0
67kIfRYFai45yakOuXhndQ,Believe Me Natalie,306666,The Killers,False,4,0.431,0.907,0,-5.387,1,0.0523,1.51e-05,0.00445,0.0529,0.18,95.958,41,0,1,0,0,0,0,0
0Sia9jActaEwcQR8AGFM8r,Belispeak,178706,Purity Ring,False,4,0.72,0.9,0,-5.364,0,0.117,0.0246,0.000178,0.225,0.351,105.004,0,1,1,0,1,0,0,0
3FK0U3qJYP3E24Vx5QSBWz,Belle,102946,Jack Johnson,False,4,0.603,0.165,7,-17.988,1,0.0452,0.669,0.588,0.124,0.517,126.717,53,0,0,0,1,0,0,0
0j7YCfKXYCyAzwfujEmphD,Below the Cherry Moon,372586,WhoMadeWho,False,4,0.686,0.904,3,-4.501,0,0.0366,0.000726,0.629,0.11,0.0406,120.016,0,1,1,0,0,0,0,0
2DaAXOfTA1SwChkswKIv6q,Belz�buth,565600,Les Colocs,False,4,0.6,0.635,2,-8.693,1,0.324,0.315,0.0,0.296,0.75,100.06,36,0,1,0,0,0,0,0
2R0hHt9nSvb91nfcstO5wG,The Bend,312146,Real Estate,False,4,0.548,0.683,9,-8.854,1,0.03,0.0819,0.635,0.0996,0.529,128.593,36,1,1,0,1,0,0,0
2Qgak11t9BJHwkicG0WJQE,Besame Mucho - Anthology 1 Version,156960,The Beatles,False,4,0.436,0.567,11,-6.446,0,0.0635,0.539,0.0,0.296,0.811,76.146,39,0,1,0,1,0,0,0
5FBOJRPEFWMWr9uZwv8FY1,Best Night,300000,LMFAO,False,4,0.559,0.844,7,-5.708,0,0.0932,0.00696,0.0,0.107,0.629,130.059,22,1,0,1,0,0,0,0
66lSkZbQUDpO7bo4Rfxhvb,Best That I Can,210320,Vance Joy,False,3,0.434,0.393,11,-7.738,1,0.0343,0.487,2.73e-05,0.129,0.127,171.945,43,1,1,0,1,0,0,0
6UI6aabe8NSRgTVySHn6CP,Beth/Rest,316800,Bon Iver,False,4,0.49,0.249,9,-12.812,1,0.0323,0.922,0.596,0.112,0.0507,128.211,49,0,0,0,1,0,0,0
7tOYSMYowhxJ0uK3WMoL5n,Better Man,140133,Leon Bridges,False,4,0.395,0.746,7,-4.938,1,0.0447,0.219,0.0,0.123,0.671,188.276,60,0,0,0,0,0,1,0
6PUjkatQMlDMDONhLrMsTl,Better Run,198505,Royal Bangs,False,4,0.355,0.968,3,-2.441,1,0.12,0.00511,0.00476,0.606,0.592,172.017,18,0,1,0,0,0,0,0
4VywXu6umkIQ2OS0m1I79y,Better Together,207680,Jack Johnson,False,4,0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,71,1,0,0,1,0,0,0
7LrhUGthqBiQm4PtFBbcWe,Between Love & Hate,196573,The Strokes,False,4,0.455,0.602,9,-4.919,1,0.0255,6.34e-05,0.53,0.0966,0.538,104.173,0,0,1,0,0,0,1,0
0k1xMUwn9sb7bZiqdT9ygx,Beyond,290240,Daft Punk,False,4,0.716,0.648,8,-11.33,0,0.0337,0.367,0.485,0.368,0.789,104.022,59,0,0,1,0,0,0,0
4HqmX46EZhpsifeL8ugOGq,Big Boy,176199,Charlotte Cardin,False,4,0.549,0.35,3,-7.477,0,0.0916,0.557,0.0,0.0958,0.184,120.658,0,1,0,0,0,0,1,0
4ykow0dUmlHCXCzV1cTwvk,Big Parade,327720,The Lumineers,False,4,0.816,0.635,4,-13.123,1,0.0503,0.424,0.00594,0.2,0.634,121.971,0,0,1,0,1,0,0,0
3PzHWmYOlC5N1hRZR899R1,Big Time Sensuality - The Fluke Remix,295026,Bj�rk,False,4,0.636,0.779,8,-8.633,1,0.0285,0.000299,0.0966,0.0443,0.671,116.944,24,1,1,0,0,0,0,1
739hlYRzu3BRmLgfpYQKiS,Billie Holiday,241186,Miike Snow,False,4,0.609,0.894,4,-5.405,1,0.0637,0.00451,0.00221,0.108,0.661,133.419,5,1,1,0,0,0,0,0
1E65qa1GLRbgdaPWb0VZtW,Billie Jean,257266,The Lost Fingers,False,4,0.738,0.605,6,-6.214,0,0.0556,0.366,0.0,0.213,0.911,122.874,27,1,0,0,1,0,0,0
5icAJwHMJyIokyl9tiXHC1,Billie Jean (Home Demo from 1981),140200,Michael Jackson,False,4,0.949,0.435,6,-8.51,0,0.042,0.0783,9.86e-05,0.0835,0.512,114.953,0,1,0,0,0,0,0,0
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,293826,Michael Jackson,False,4,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,84,1,0,0,1,0,0,0
22LgScOd9U930Tg0j79p2a,Bing Bing,192466,Les Trois Accords,False,4,0.502,0.761,0,-5.023,1,0.0276,0.000799,0.000191,0.0532,0.342,77.031,18,0,1,0,0,0,1,0
31WoNmfwgisR09Xo3siDjc,Birth In Reverse,195893,St. Vincent,False,4,0.571,0.867,1,-6.794,0,0.109,0.0107,0.000159,0.251,0.791,161.991,29,1,1,0,0,0,0,0
4gwJiVUZ314XFSo4VNgnTi,Birthday,172653,Beach Fossils,False,4,0.325,0.956,2,-6.381,1,0.0414,0.000579,0.595,0.277,0.703,165.688,0,0,1,0,1,0,0,0
1ABegtCPBMMJaMpfDyATjE,Birthday - Remastered 2009,163080,The Beatles,False,4,0.541,0.727,2,-7.509,1,0.0384,7.37e-05,0.717,0.232,0.91,139.239,53,0,1,0,1,0,0,0
01JYvQ6udfhUw9Jed9EzoK,Bitch - 2009 Mix,217093,The Rolling Stones,False,4,0.655,0.972,7,-3.502,1,0.0362,0.257,0.297,0.165,0.973,135.922,51,0,1,0,0,0,0,0
45UvXCltvMpEPNLGzG0NYk,Biting Down,213665,Lorde,False,4,0.834,0.375,1,-10.91,0,0.0588,0.749,0.0201,0.107,0.334,116.024,54,1,0,0,0,0,0,0
4IpNYyAz1gs0ddcOE7Acm0,Bitter Memories,148880,Bahamas,False,4,0.418,0.486,5,-7.942,1,0.0288,0.771,0.00225,0.124,0.285,154.761,0,0,1,0,1,0,0,0
12mtS2QkM2q08FGNOT5Mau,Bitter Poem,305653,Cold War Kids,False,4,0.251,0.455,8,-8.168,1,0.037,0.151,0.00223,0.233,0.193,184.947,3,1,1,0,1,0,1,0
0v4h1OXaguUpJ4KKEm30jJ,Black & Blue,219733,Miike Snow,False,4,0.68,0.78,5,-3.782,0,0.0309,0.0317,0.000214,0.109,0.559,134.972,7,1,1,0,0,0,0,0
1fgDdqtPsFAUwNFfPpAKQL,Black Like Me,205893,Spoon,False,4,0.47,0.614,11,-7.545,0,0.0409,0.246,5.57e-05,0.11,0.512,171.654,0,0,1,0,1,0,0,0
0IgnwEF4fuidaugeMEKUl4,Black Mirror,253373,Arcade Fire,False,4,0.527,0.847,10,-9.717,0,0.0385,0.0596,0.421,0.111,0.155,124.048,0,0,1,0,0,0,0,0
2y42MmBCfEhqIkFAJs0V8Z,Black Mud,129440,The Black Keys,False,4,0.515,0.502,11,-8.898,0,0.058,0.253,0.883,0.345,0.374,143.937,41,0,1,0,0,0,1,0
3ZomZOKK49bjGzeNq5fi35,Black Tables,273800,Other Lives,False,4,0.304,0.208,2,-12.869,1,0.0312,0.742,0.0499,0.101,0.104,118.483,0,0,1,0,1,0,0,0
1gIekotpT6752PxmrbVEY0,Black Velvet,225000,VioleTT Pi,False,4,0.597,0.706,8,-8.705,1,0.0696,0.0696,2.11e-05,0.108,0.441,139.803,7,0,0,0,0,0,1,0
4oxoLrnTqnSsiPoq7cODrx,Black Water,359826,Timber Timbre,False,4,0.57,0.311,2,-7.975,0,0.0273,0.635,0.0145,0.496,0.507,141.823,0,0,1,0,1,0,0,0
05oK0zROR8GnZGyWMcO8xU,Black Wave/Bad Vibrations,237506,Arcade Fire,False,4,0.274,0.774,0,-7.504,0,0.0404,0.00452,0.684,0.0924,0.144,121.124,0,0,1,0,0,0,0,0
47lHUAseVOuPkGzbYW5k3O,Black Widow,187184,Cage The Elephant,False,4,0.414,0.891,6,-0.758,0,0.0485,0.0178,0.0,0.158,0.732,127.464,25,0,1,0,0,0,0,0
7eM5b2b7rBUNdWGh6auW7I,Blackbird - Anthology 3 Version,138626,The Beatles,False,3,0.66,0.139,7,-13.817,1,0.0352,0.885,0.0,0.102,0.423,92.742,33,0,1,0,1,0,0,0
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,138386,The Beatles,False,4,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,74,0,1,0,1,0,0,0
41ETKVJbZDSjATzW2wAqmc,Blackbird / Yesterday,151991,The Beatles,False,4,0.483,0.107,5,-15.465,1,0.031,0.828,0.0,0.092,0.195,94.371,46,0,1,0,1,0,0,0
7n3PFEXLrRcRCmgEUlbE2D,Blacklights,223173,Koriass,False,4,0.5,0.645,11,-9.292,0,0.316,0.00988,0.0,0.196,0.147,197.84,23,0,0,1,0,0,1,0
0Fao855T3klV3REFRFHRF3,Blackstar,597933,David Bowie,False,4,0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98,51,0,1,0,0,0,0,0
7nexysekhAzFAuynFCktLm,Blackwind,234494,Patrick Watson,False,3,0.38,0.654,7,-9.303,1,0.0501,0.719,0.0335,0.0916,0.244,167.133,25,0,0,0,1,0,0,0
4cTD99OSLy19Uh2exKRQNa,Blindsided,329266,Bon Iver,False,4,0.671,0.147,10,-18.626,1,0.0366,0.958,0.0779,0.144,0.0556,115.298,55,0,0,0,1,0,0,0
1tJ2iPUMV7sqXproLfVLn9,Blonde On Blonde,275133,Nada Surf,False,4,0.6,0.434,0,-10.45,1,0.0279,0.465,0.00386,0.117,0.0618,98.061,22,0,1,0,0,0,0,0
306zYyz3PFvBgLFGOCy9Xb,Bloodflood,249426,alt-J,False,4,0.685,0.535,6,-8.908,0,0.0363,0.831,0.404,0.0896,0.218,130.023,47,0,1,0,0,0,0,0
3TY8GltNNtMpDS3YY6tJqo,Bloodflood pt. II,319497,alt-J,False,4,0.599,0.564,6,-9.484,0,0.0401,0.711,0.0608,0.068,0.0992,120.016,41,0,1,0,0,0,0,0
3KyRSZo60erCTkNSvJ8LN0,Bloodshot Eyes,186973,General Elektriks,False,4,0.759,0.575,8,-5.89,1,0.0317,0.646,0.106,0.134,0.502,100.974,14,1,0,0,0,0,0,0
72ckkRGaSfNFNnrjrYc6oB,Blue Boss,171626,Sampa the Great,False,4,0.7,0.757,7,-7.819,1,0.249,0.65,0.00148,0.0938,0.693,83.443,0,1,0,1,0,0,0,0
1CKm95B5JmaSCnZLquInM4,Blue Boy,126223,Mac DeMarco,False,4,0.489,0.793,10,-5.848,1,0.0421,0.444,0.3,0.213,0.603,81.326,60,0,1,0,1,0,0,0
